month,line,station,variable,value,hour,type,time_period
2026-04-01,경의선,탄현,07시-08시 하차인원,6069,7,하차,morning
2026-04-01,경의선,파주,07시-08시 하차인원,3223,7,하차,morning
2026-04-01,경의선,풍산,07시-08시 하차인원,5411,7,하차,morning
2026-04-01,경의선,한국항공대,07시-08시 하차인원,2867,7,하차,morning
2026-04-01,경의선,행신,07시-08시 하차인원,6286,7,하차,morning
2026-04-01,경의선,홍대입구,07시-08시 하차인원,2188,7,하차,morning
2026-04-01,경의선,효창공원앞,07시-08시 하차인원,5676,7,하차,morning
2026-04-01,경인선,간석,07시-08시 하차인원,5233,7,하차,morning
2026-04-01,경인선,개봉,07시-08시 하차인원,16986,7,하차,morning
2026-04-01,경인선,구일,07시-08시 하차인원,11398,7,하차,morning
2026-04-01,경인선,도원,07시-08시 하차인원,7393,7,하차,morning
2026-04-01,경인선,도화,07시-08시 하차인원,5064,7,하차,morning
2026-04-01,경인선,동암,07시-08시 하차인원,13699,7,하차,morning
2026-04-01,경인선,동인천,07시-08시 하차인원,24255,7,하차,morning
2026-04-01,경인선,백운,07시-08시 하차인원,5138,7,하차,morning
2026-04-01,경인선,부개,07시-08시 하차인원,6427,7,하차,morning
2026-04-01,경인선,부천,07시-08시 하차인원,20563,7,하차,morning
2026-04-01,경인선,부평,07시-08시 하차인원,20859,7,하차,morning
2026-04-01,경인선,소사,07시-08시 하차인원,8151,7,하차,morning
2026-04-01,경인선,송내,07시-08시 하차인원,33327,7,하차,morning
2026-04-01,경인선,역곡,07시-08시 하차인원,16620,7,하차,morning
2026-04-01,경인선,오류동,07시-08시 하차인원,6244,7,하차,morning
2026-04-01,경인선,온수(성공회대입구),07시-08시 하차인원,10101,7,하차,morning
2026-04-01,경인선,인천,07시-08시 하차인원,6977,7,하차,morning
2026-04-01,경인선,제물포,07시-08시 하차인원,16367,7,하차,morning
2026-04-01,경인선,주안,07시-08시 하차인원,19945,7,하차,morning
2026-04-01,경인선,중동,07시-08시 하차인원,6622,7,하차,morning
2026-04-01,경춘선,가평,07시-08시 하차인원,2811,7,하차,morning
2026-04-01,경춘선,갈매,07시-08시 하차인원,3674,7,하차,morning
2026-04-01,경춘선,강촌,07시-08시 하차인원,476,7,하차,morning
2026-04-01,경춘선,굴봉산,07시-08시 하차인원,203,7,하차,morning
2026-04-01,경춘선,금곡,07시-08시 하차인원,3499,7,하차,morning
2026-04-01,경춘선,김유정,07시-08시 하차인원,665,7,하차,morning
2026-04-01,경춘선,남춘천,07시-08시 하차인원,2752,7,하차,morning
2026-04-01,경춘선,대성리,07시-08시 하차인원,609,7,하차,morning
2026-04-01,경춘선,마석,07시-08시 하차인원,7480,7,하차,morning
2026-04-01,경춘선,백양리,07시-08시 하차인원,327,7,하차,morning
2026-04-01,경춘선,별내,07시-08시 하차인원,4738,7,하차,morning
2026-04-01,경춘선,사릉,07시-08시 하차인원,5073,7,하차,morning
2026-04-01,경춘선,상천,07시-08시 하차인원,521,7,하차,morning
2026-04-01,경춘선,신내,07시-08시 하차인원,7692,7,하차,morning
2026-04-01,경춘선,천마산,07시-08시 하차인원,1956,7,하차,morning
2026-04-01,경춘선,청평,07시-08시 하차인원,2521,7,하차,morning
2026-04-01,경춘선,춘천,07시-08시 하차인원,1357,7,하차,morning
2026-04-01,경춘선,퇴계원,07시-08시 하차인원,3995,7,하차,morning
2026-04-01,경춘선,평내호평,07시-08시 하차인원,5413,7,하차,morning
2026-04-01,공항철도 1호선,검암,07시-08시 하차인원,7645,7,하차,morning
2026-04-01,공항철도 1호선,계양,07시-08시 하차인원,4620,7,하차,morning
2026-04-01,공항철도 1호선,공덕,07시-08시 하차인원,5019,7,하차,morning
2026-04-01,공항철도 1호선,공항화물청사,07시-08시 하차인원,12141,7,하차,morning
2026-04-01,공항철도 1호선,김포공항,07시-08시 하차인원,23011,7,하차,morning
2026-04-01,공항철도 1호선,디지털미디어시티,07시-08시 하차인원,38726,7,하차,morning
2026-04-01,공항철도 1호선,마곡나루(서울식물원),07시-08시 하차인원,69771,7,하차,morning
2026-04-01,공항철도 1호선,서울역,07시-08시 하차인원,25369,7,하차,morning
2026-04-01,공항철도 1호선,영종,07시-08시 하차인원,3512,7,하차,morning
2026-04-01,공항철도 1호선,운서,07시-08시 하차인원,10355,7,하차,morning
2026-04-01,공항철도 1호선,인천공항1터미널,07시-08시 하차인원,29840,7,하차,morning
2026-04-01,공항철도 1호선,인천공항2터미널,07시-08시 하차인원,26578,7,하차,morning
2026-04-01,공항철도 1호선,청라국제도시,07시-08시 하차인원,9600,7,하차,morning
2026-04-01,공항철도 1호선,홍대입구,07시-08시 하차인원,12972,7,하차,morning
2026-04-01,과천선,경마공원,07시-08시 하차인원,4482,7,하차,morning
2026-04-01,과천선,과천,07시-08시 하차인원,6411,7,하차,morning
2026-04-01,과천선,대공원,07시-08시 하차인원,4979,7,하차,morning
2026-04-01,과천선,범계,07시-08시 하차인원,28733,7,하차,morning
2026-04-01,과천선,선바위,07시-08시 하차인원,24136,7,하차,morning
2026-04-01,과천선,인덕원,07시-08시 하차인원,54738,7,하차,morning
2026-04-01,과천선,정부과천청사,07시-08시 하차인원,52171,7,하차,morning
2026-04-01,과천선,평촌,07시-08시 하차인원,39372,7,하차,morning
2026-04-01,분당선,가천대,07시-08시 하차인원,8860,7,하차,morning
2026-04-01,분당선,강남구청,07시-08시 하차인원,20091,7,하차,morning
2026-04-01,분당선,개포동,07시-08시 하차인원,7639,7,하차,morning
2026-04-01,분당선,구룡,07시-08시 하차인원,12706,7,하차,morning
2026-04-01,분당선,구성,07시-08시 하차인원,12339,7,하차,morning
2026-04-01,분당선,기흥,07시-08시 하차인원,19369,7,하차,morning
2026-04-01,분당선,대모산입구,07시-08시 하차인원,7830,7,하차,morning
2026-04-01,분당선,도곡,07시-08시 하차인원,19369,7,하차,morning
2026-04-01,분당선,망포,07시-08시 하차인원,30929,7,하차,morning
2026-04-01,분당선,매교,07시-08시 하차인원,8181,7,하차,morning
2026-04-01,분당선,매탄권선,07시-08시 하차인원,6800,7,하차,morning
2026-04-01,분당선,모란,07시-08시 하차인원,27871,7,하차,morning
2026-04-01,분당선,미금,07시-08시 하차인원,27004,7,하차,morning
2026-04-01,분당선,보정,07시-08시 하차인원,3043,7,하차,morning
2026-04-01,분당선,복정,07시-08시 하차인원,0,7,하차,morning
2026-04-01,분당선,상갈,07시-08시 하차인원,7172,7,하차,morning
2026-04-01,분당선,서울숲,07시-08시 하차인원,28002,7,하차,morning
2026-04-01,분당선,서현,07시-08시 하차인원,39798,7,하차,morning
2026-04-01,분당선,선릉,07시-08시 하차인원,53760,7,하차,morning
2026-04-01,분당선,선정릉,07시-08시 하차인원,15294,7,하차,morning
2026-04-01,분당선,수내,07시-08시 하차인원,27462,7,하차,morning
2026-04-01,분당선,수서,07시-08시 하차인원,33939,7,하차,morning
2026-04-01,분당선,수원,07시-08시 하차인원,11375,7,하차,morning
2026-04-01,분당선,수원시청,07시-08시 하차인원,23237,7,하차,morning
2026-04-01,분당선,신갈,07시-08시 하차인원,3030,7,하차,morning
2026-04-01,분당선,압구정로데오,07시-08시 하차인원,27091,7,하차,morning
2026-04-01,분당선,야탑,07시-08시 하차인원,49241,7,하차,morning
2026-04-01,분당선,영통,07시-08시 하차인원,12962,7,하차,morning
2026-04-01,분당선,오리,07시-08시 하차인원,17548,7,하차,morning
2026-04-01,분당선,이매,07시-08시 하차인원,12275,7,하차,morning
2026-04-01,분당선,정자,07시-08시 하차인원,52925,7,하차,morning
2026-04-01,분당선,죽전,07시-08시 하차인원,20144,7,하차,morning
2026-04-01,분당선,청명,07시-08시 하차인원,6863,7,하차,morning
2026-04-01,분당선,태평,07시-08시 하차인원,9582,7,하차,morning
2026-04-01,분당선,한티,07시-08시 하차인원,34728,7,하차,morning
2026-04-01,서해선,김포공항,07시-08시 하차인원,12124,7,하차,morning
2026-04-01,서해선,부천종합운동장,07시-08시 하차인원,4079,7,하차,morning
2026-04-01,서해선,원종,07시-08시 하차인원,7639,7,하차,morning
2026-04-01,수인선,고색,07시-08시 하차인원,24312,7,하차,morning
2026-04-01,수인선,남동인더스파크,07시-08시 하차인원,19605,7,하차,morning
2026-04-01,수인선,달월,07시-08시 하차인원,134,7,하차,morning
2026-04-01,수인선,사리,07시-08시 하차인원,4695,7,하차,morning
2026-04-01,수인선,소래포구,07시-08시 하차인원,4169,7,하차,morning
2026-04-01,수인선,송도,07시-08시 하차인원,3071,7,하차,morning
2026-04-01,수인선,숭의,07시-08시 하차인원,10378,7,하차,morning
2026-04-01,수인선,신포,07시-08시 하차인원,4718,7,하차,morning
2026-04-01,수인선,야목,07시-08시 하차인원,910,7,하차,morning
2026-04-01,수인선,어천,07시-08시 하차인원,6119,7,하차,morning
2026-04-01,수인선,연수,07시-08시 하차인원,5594,7,하차,morning
2026-04-01,수인선,오목천,07시-08시 하차인원,6987,7,하차,morning
2026-04-01,수인선,원인재,07시-08시 하차인원,7210,7,하차,morning
2026-04-01,수인선,월곶,07시-08시 하차인원,2123,7,하차,morning
2026-04-01,수인선,인천,07시-08시 하차인원,3025,7,하차,morning
2026-04-01,수인선,인천논현,07시-08시 하차인원,10037,7,하차,morning
2026-04-01,수인선,인하대,07시-08시 하차인원,7043,7,하차,morning
2026-04-01,수인선,호구포,07시-08시 하차인원,21720,7,하차,morning
2026-04-01,신림선,관악산(서울대),07시-08시 하차인원,5295,7,하차,morning
2026-04-01,신림선,당곡,07시-08시 하차인원,5306,7,하차,morning
2026-04-01,신림선,대방,07시-08시 하차인원,3937,7,하차,morning
2026-04-01,신림선,보라매,07시-08시 하차인원,8529,7,하차,morning
2026-04-01,신림선,보라매공원,07시-08시 하차인원,6197,7,하차,morning
2026-04-01,신림선,보라매병원,07시-08시 하차인원,28900,7,하차,morning
2026-04-01,신림선,샛강,07시-08시 하차인원,16654,7,하차,morning
2026-04-01,신림선,서울대벤처타운,07시-08시 하차인원,6932,7,하차,morning
2026-04-01,신림선,서울지방병무청,07시-08시 하차인원,5060,7,하차,morning
2026-04-01,신림선,서원,07시-08시 하차인원,1459,7,하차,morning
2026-04-01,신림선,신림,07시-08시 하차인원,1799,7,하차,morning
2026-04-01,안산선,고잔,07시-08시 하차인원,15921,7,하차,morning
2026-04-01,안산선,대야미,07시-08시 하차인원,6112,7,하차,morning
2026-04-01,안산선,반월,07시-08시 하차인원,4355,7,하차,morning
2026-04-01,안산선,산본,07시-08시 하차인원,16640,7,하차,morning
2026-04-01,안산선,상록수,07시-08시 하차인원,14721,7,하차,morning
2026-04-01,안산선,수리산,07시-08시 하차인원,6292,7,하차,morning
2026-04-01,안산선,신길온천,07시-08시 하차인원,3957,7,하차,morning
2026-04-01,안산선,안산,07시-08시 하차인원,39365,7,하차,morning
2026-04-01,안산선,오이도,07시-08시 하차인원,13299,7,하차,morning
2026-04-01,안산선,정왕,07시-08시 하차인원,26273,7,하차,morning
2026-04-01,안산선,중앙,07시-08시 하차인원,21957,7,하차,morning
2026-04-01,안산선,초지,07시-08시 하차인원,10322,7,하차,morning
2026-04-01,안산선,한대앞,07시-08시 하차인원,10550,7,하차,morning
2026-04-01,우이신설선,4.19민주묘지,07시-08시 하차인원,3069,7,하차,morning
2026-04-01,우이신설선,가오리,07시-08시 하차인원,3734,7,하차,morning
2026-04-01,우이신설선,보문,07시-08시 하차인원,3959,7,하차,morning
2026-04-01,우이신설선,북한산보국문,07시-08시 하차인원,7066,7,하차,morning
2026-04-01,우이신설선,북한산우이,07시-08시 하차인원,3570,7,하차,morning
2026-04-01,우이신설선,삼양,07시-08시 하차인원,1934,7,하차,morning
2026-04-01,우이신설선,삼양사거리,07시-08시 하차인원,2647,7,하차,morning
2026-04-01,우이신설선,성신여대입구(돈암),07시-08시 하차인원,5527,7,하차,morning
2026-04-01,우이신설선,솔밭공원,07시-08시 하차인원,1729,7,하차,morning
2026-04-01,우이신설선,솔샘,07시-08시 하차인원,4007,7,하차,morning
2026-04-01,우이신설선,신설동,07시-08시 하차인원,7891,7,하차,morning
2026-04-01,우이신설선,정릉,07시-08시 하차인원,3872,7,하차,morning
2026-04-01,우이신설선,화계,07시-08시 하차인원,3075,7,하차,morning
2026-04-01,일산선,대곡,07시-08시 하차인원,37459,7,하차,morning
2026-04-01,일산선,대화,07시-08시 하차인원,14447,7,하차,morning
2026-04-01,일산선,마두,07시-08시 하차인원,9465,7,하차,morning
2026-04-01,일산선,백석,07시-08시 하차인원,14506,7,하차,morning
2026-04-01,일산선,삼송,07시-08시 하차인원,19572,7,하차,morning
2026-04-01,일산선,원당,07시-08시 하차인원,8942,7,하차,morning
2026-04-01,일산선,원흥,07시-08시 하차인원,8717,7,하차,morning
2026-04-01,일산선,정발산,07시-08시 하차인원,7093,7,하차,morning
2026-04-01,일산선,주엽,07시-08시 하차인원,7865,7,하차,morning
2026-04-01,일산선,지축,07시-08시 하차인원,0,7,하차,morning
2026-04-01,일산선,화정,07시-08시 하차인원,14634,7,하차,morning
2026-04-01,장항선,배방,07시-08시 하차인원,1548,7,하차,morning
2026-04-01,장항선,봉명,07시-08시 하차인원,4878,7,하차,morning
2026-04-01,장항선,신창(순천향대),07시-08시 하차인원,4718,7,하차,morning
2026-04-01,장항선,쌍용(나사렛대),07시-08시 하차인원,1731,7,하차,morning
2026-04-01,장항선,아산,07시-08시 하차인원,7116,7,하차,morning
2026-04-01,장항선,온양온천,07시-08시 하차인원,6517,7,하차,morning
2026-04-01,장항선,탕정,07시-08시 하차인원,2889,7,하차,morning
2026-04-01,중앙선,구리,07시-08시 하차인원,7990,7,하차,morning
2026-04-01,중앙선,국수,07시-08시 하차인원,697,7,하차,morning
2026-04-01,중앙선,덕소,07시-08시 하차인원,4951,7,하차,morning
2026-04-01,중앙선,도농,07시-08시 하차인원,8716,7,하차,morning
2026-04-01,중앙선,도심,07시-08시 하차인원,2453,7,하차,morning
2026-04-01,중앙선,망우,07시-08시 하차인원,6406,7,하차,morning
2026-04-01,중앙선,상봉,07시-08시 하차인원,4795,7,하차,morning
2026-04-01,중앙선,신원,07시-08시 하차인원,514,7,하차,morning
2026-04-01,중앙선,아신,07시-08시 하차인원,658,7,하차,morning
2026-04-01,중앙선,양수,07시-08시 하차인원,2923,7,하차,morning
2026-04-01,중앙선,양원,07시-08시 하차인원,12505,7,하차,morning
2026-04-01,중앙선,양정,07시-08시 하차인원,1518,7,하차,morning
2026-04-01,중앙선,양평,07시-08시 하차인원,4284,7,하차,morning
2026-04-01,중앙선,오빈,07시-08시 하차인원,390,7,하차,morning
2026-04-01,중앙선,용문,07시-08시 하차인원,2263,7,하차,morning
2026-04-01,중앙선,운길산,07시-08시 하차인원,894,7,하차,morning
2026-04-01,중앙선,원덕,07시-08시 하차인원,347,7,하차,morning
2026-04-01,중앙선,중랑,07시-08시 하차인원,3383,7,하차,morning
2026-04-01,중앙선,지평,07시-08시 하차인원,169,7,하차,morning
2026-04-01,중앙선,팔당,07시-08시 하차인원,1948,7,하차,morning
2026-04-01,중앙선,회기,07시-08시 하차인원,35127,7,하차,morning
2026-04-01,1호선,동대문,08시-09시 승차인원,24456,8,승차,morning
2026-04-01,1호선,동묘앞,08시-09시 승차인원,14958,8,승차,morning
2026-04-01,1호선,서울역,08시-09시 승차인원,198913,8,승차,morning
2026-04-01,1호선,시청,08시-09시 승차인원,10826,8,승차,morning
